tag_id,name,link
2131,deployment,https://stackoverflow.com/questions/tagged/deployment
2132,bulkinsert,https://stackoverflow.com/questions/tagged/bulkinsert
2133,testing,https://stackoverflow.com/questions/tagged/testing
2134,rhel,https://stackoverflow.com/questions/tagged/rhel
2135,cbc-mode,https://stackoverflow.com/questions/tagged/cbc-mode
2136,dictionary,https://stackoverflow.com/questions/tagged/dictionary
2137,alphabet,https://stackoverflow.com/questions/tagged/alphabet
2138,redislabs,https://stackoverflow.com/questions/tagged/redislabs
2139,julia,https://stackoverflow.com/questions/tagged/julia
2140,inner-join,https://stackoverflow.com/questions/tagged/inner-join
2141,grouping,https://stackoverflow.com/questions/tagged/grouping
2142,geolocation,https://stackoverflow.com/questions/tagged/geolocation
2143,ifc,https://stackoverflow.com/questions/tagged/ifc
2144,vb.net,https://stackoverflow.com/questions/tagged/vb.net
2145,https,https://stackoverflow.com/questions/tagged/https
2146,c,https://stackoverflow.com/questions/tagged/c
2147,cs50,https://stackoverflow.com/questions/tagged/cs50
2148,neo4j-dotnet-driver,https://stackoverflow.com/questions/tagged/neo4j-dotnet-driver
2149,configuration,https://stackoverflow.com/questions/tagged/configuration
2150,xampp,https://stackoverflow.com/questions/tagged/xampp
2151,geocoding,https://stackoverflow.com/questions/tagged/geocoding
2152,concat,https://stackoverflow.com/questions/tagged/concat
2153,matching,https://stackoverflow.com/questions/tagged/matching
2154,stream,https://stackoverflow.com/questions/tagged/stream
